vid_id,vid_channel_id,vid_deets,vid_response,title,publishedAt,tcomment_id,tcresponse,textDisplay,textOriginal,totalReplyCount,rep_comment,reply_id,comment,authorChannelId
g4QqJoox8tc,,,,,2022-11-03T00:16:16Z,UgxeKE2VD_zBLgZ6v5F4AaABAg,"{'kind': 'youtube#commentThread', 'etag': '8bRroSB3mb0CMYcijk1PfjEP7UE', 'id': 'UgxeKE2VD_zBLgZ6v5F4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': '0DeYv2KCv3huVVvl6YAAuP6-PKk', 'id': 'UgxeKE2VD_zBLgZ6v5F4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'Look at dem strong arms', 'textOriginal': 'Look at dem strong arms', 'authorDisplayName': 'Default Brown', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu-XYQr49J9p5YoIyrEao28T8ji3KAXv3VJfyA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCbTvWfbbT9JrWk29MNLRRmQ', 'authorChannelId': {'value': 'UCbTvWfbbT9JrWk29MNLRRmQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 2, 'publishedAt': '2022-11-03T00:16:16Z', 'updatedAt': '2022-11-03T00:16:16Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}",Look at dem strong arms,Look at dem strong arms,0.0,,,Look at dem strong arms,UCbTvWfbbT9JrWk29MNLRRmQ
g4QqJoox8tc,,,,,2022-11-02T23:17:49Z,Ugwz3rSc5B333FpcUUt4AaABAg,"{'kind': 'youtube#commentThread', 'etag': '21e8cb51eCPdYS9azkXDbKPzKqc', 'id': 'Ugwz3rSc5B333FpcUUt4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': '9B5jtvwyq_brfZ-rwzo5wKLMUMQ', 'id': 'Ugwz3rSc5B333FpcUUt4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'I’m 70 and ride my recumbent bike 5 miles every other day. The days I between I do weight training. Always working on something thing to keep up to speed!', 'textOriginal': 'I’m 70 and ride my recumbent bike 5 miles every other day. The days I between I do weight training. Always working on something thing to keep up to speed!', 'authorDisplayName': 'Sunsettvu', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu8d916gABBdiOexC91qvVMO0-GnBhTyw2P68yYb=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCgtpjVWie4Js8K-z-5IGaaw', 'authorChannelId': {'value': 'UCgtpjVWie4Js8K-z-5IGaaw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 2, 'publishedAt': '2022-11-02T23:17:49Z', 'updatedAt': '2022-11-02T23:17:49Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}",I’m 70 and ride my recumbent bike 5 miles every other day. The days I between I do weight training. Always working on something thing to keep up to speed!,I’m 70 and ride my recumbent bike 5 miles every other day. The days I between I do weight training. Always working on something thing to keep up to speed!,0.0,,,I’m 70 and ride my recumbent bike 5 miles every other day. The days I between I do weight training. Always working on something thing to keep up to speed!,UCgtpjVWie4Js8K-z-5IGaaw
g4QqJoox8tc,,,,,2022-11-02T23:14:35Z,UgxxS5ioT8c6Dv-E_Qp4AaABAg,"{'kind': 'youtube#commentThread', 'etag': 'D5vEiIY6hkJn49GvMrF6bXsq-rU', 'id': 'UgxxS5ioT8c6Dv-E_Qp4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': '5piRtekeB1ZqHT81uw6gpK-ty3I', 'id': 'UgxxS5ioT8c6Dv-E_Qp4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': ""Thank you Rhonda -- always appreciate the research breakdowns! Anecdotally I quit Juul, cigarettes, marijuana, amphetamine (all at separate times) all by using these exact principles. I replaced the 'rush' with a cardio induced 'rush' and was able to replace the habit entirely."", 'textOriginal': ""Thank you Rhonda -- always appreciate the research breakdowns! Anecdotally I quit Juul, cigarettes, marijuana, amphetamine (all at separate times) all by using these exact principles. I replaced the 'rush' with a cardio induced 'rush' and was able to replace the habit entirely."", 'authorDisplayName': 'MAJ ALIJU', 'authorProfileImageUrl': 'https://yt3.ggpht.com/-Phg_45dUPiE5xLFjXSDqHIvzAcwNCLMKR2Uqzb33xm3h90_34x2bW0BbZEFOOfZBo_3BPIwJFw=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCimlv-H5zjV_dPP_Lslkhvg', 'authorChannelId': {'value': 'UCimlv-H5zjV_dPP_Lslkhvg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 2, 'publishedAt': '2022-11-02T23:14:35Z', 'updatedAt': '2022-11-02T23:15:10Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}","Thank you Rhonda -- always appreciate the research breakdowns! Anecdotally I quit Juul, cigarettes, marijuana, amphetamine (all at separate times) all by using these exact principles. I replaced the 'rush' with a cardio induced 'rush' and was able to replace the habit entirely.","Thank you Rhonda -- always appreciate the research breakdowns! Anecdotally I quit Juul, cigarettes, marijuana, amphetamine (all at separate times) all by using these exact principles. I replaced the 'rush' with a cardio induced 'rush' and was able to replace the habit entirely.",0.0,,,"Thank you Rhonda -- always appreciate the research breakdowns! Anecdotally I quit Juul, cigarettes, marijuana, amphetamine (all at separate times) all by using these exact principles. I replaced the 'rush' with a cardio induced 'rush' and was able to replace the habit entirely.",UCimlv-H5zjV_dPP_Lslkhvg
g4QqJoox8tc,,,,,2022-11-02T22:42:59Z,UgxxzTWpMIVKKFZQZ1V4AaABAg,"{'kind': 'youtube#commentThread', 'etag': 'EiTWAxTjxJX-9pYgU6uTeNbBVqQ', 'id': 'UgxxzTWpMIVKKFZQZ1V4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'jVWJeB7YJBwz8eX0ieZecHzm2Y0', 'id': 'UgxxzTWpMIVKKFZQZ1V4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': ""Im sad.  Alcoholic since 1984 but disabled and can't reach that level of rigorous exercise"", 'textOriginal': ""Im sad.  Alcoholic since 1984 but disabled and can't reach that level of rigorous exercise"", 'authorDisplayName': 'Brent J', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu8b0VgYnpiLn2vUKCDtg9Uh_EbboGzWhyQReA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCDEZKWP7PKJExoSIWTDrFSQ', 'authorChannelId': {'value': 'UCDEZKWP7PKJExoSIWTDrFSQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2022-11-02T22:42:59Z', 'updatedAt': '2022-11-02T22:42:59Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}",Im sad.  Alcoholic since 1984 but disabled and can't reach that level of rigorous exercise,Im sad.  Alcoholic since 1984 but disabled and can't reach that level of rigorous exercise,0.0,,,Im sad.  Alcoholic since 1984 but disabled and can't reach that level of rigorous exercise,UCDEZKWP7PKJExoSIWTDrFSQ
g4QqJoox8tc,,,,,2022-11-02T22:38:41Z,Ugxp6ZOUPz0zELJgKZh4AaABAg,"{'kind': 'youtube#commentThread', 'etag': 'lsoNAVyh7gDk_TEfAmhsS7nvCQA', 'id': 'Ugxp6ZOUPz0zELJgKZh4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': '494bcj3HlNtsV_uAfytPoc7Det0', 'id': 'Ugxp6ZOUPz0zELJgKZh4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'I did not know this but cycling is what I did when I got out of the alcohol business.', 'textOriginal': 'I did not know this but cycling is what I did when I got out of the alcohol business.', 'authorDisplayName': 'Jim Gillert', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu8ZFIm7zicvxC1B3EEBVttxiN4S8jlFNFNZYpNHcJjcWUzDKjpo3NNrNw49UqnR=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UClS2omrl0i1_qghgElBL_Tw', 'authorChannelId': {'value': 'UClS2omrl0i1_qghgElBL_Tw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2022-11-02T22:38:41Z', 'updatedAt': '2022-11-02T22:38:41Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}",I did not know this but cycling is what I did when I got out of the alcohol business.,I did not know this but cycling is what I did when I got out of the alcohol business.,0.0,,,I did not know this but cycling is what I did when I got out of the alcohol business.,UClS2omrl0i1_qghgElBL_Tw
g4QqJoox8tc,,,,,2022-11-02T22:29:30Z,UgwLRjlFL0AMGIGw-Sl4AaABAg,"{'kind': 'youtube#commentThread', 'etag': 'x61eWP8_MsjAu8VoEuBD-F-v5Zk', 'id': 'UgwLRjlFL0AMGIGw-Sl4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'j7tPNsAgRryVSKJbvF4t56-j_pY', 'id': 'UgwLRjlFL0AMGIGw-Sl4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'Honestly look forward to these vids so much. I can just feel the knowledge seeping into my brain through my phone screen 😂😂', 'textOriginal': 'Honestly look forward to these vids so much. I can just feel the knowledge seeping into my brain through my phone screen 😂😂', 'authorDisplayName': 'Kirkbot', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu9YsVnnSu-2lpO3NfpMUuTxquRX565nucn2N1eISQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCJ0r_pPvieoxsE3fvWzM--A', 'authorChannelId': {'value': 'UCJ0r_pPvieoxsE3fvWzM--A'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2022-11-02T22:29:30Z', 'updatedAt': '2022-11-02T22:29:30Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}",Honestly look forward to these vids so much. I can just feel the knowledge seeping into my brain through my phone screen 😂😂,Honestly look forward to these vids so much. I can just feel the knowledge seeping into my brain through my phone screen 😂😂,0.0,,,Honestly look forward to these vids so much. I can just feel the knowledge seeping into my brain through my phone screen 😂😂,UCJ0r_pPvieoxsE3fvWzM--A
g4QqJoox8tc,,,,,2022-11-02T22:20:15Z,Ugyu_-N9pqqkOVgvXUZ4AaABAg,"{'kind': 'youtube#commentThread', 'etag': 'V9lukpDfbV_fIlYVSRIjSPn6RF8', 'id': 'Ugyu_-N9pqqkOVgvXUZ4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': '6QDXZxi9447w3r6yYYXwpSBvmwQ', 'id': 'Ugyu_-N9pqqkOVgvXUZ4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'Exercise should be prescribed by doctors instead of for profit side effect ridden meds.', 'textOriginal': 'Exercise should be prescribed by doctors instead of for profit side effect ridden meds.', 'authorDisplayName': 'silversobe', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu9EZed2KQj8g172jyPQFqsxdH3baCaqAyJ3FaMF=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCCo1hCJkXOHjZQ1XtAMxWkw', 'authorChannelId': {'value': 'UCCo1hCJkXOHjZQ1XtAMxWkw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-11-02T22:20:15Z', 'updatedAt': '2022-11-02T22:20:15Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}",Exercise should be prescribed by doctors instead of for profit side effect ridden meds.,Exercise should be prescribed by doctors instead of for profit side effect ridden meds.,0.0,,,Exercise should be prescribed by doctors instead of for profit side effect ridden meds.,UCCo1hCJkXOHjZQ1XtAMxWkw
g4QqJoox8tc,,,,,2022-11-02T21:39:33Z,Ugzvi22GoRv6ewJNvq54AaABAg,"{'kind': 'youtube#commentThread', 'etag': 'T5ayJ7eJdSh1ABKU7bnUbnZKvMs', 'id': 'Ugzvi22GoRv6ewJNvq54AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': '1chYUvIencoluASDl5pwwkB6UtY', 'id': 'Ugzvi22GoRv6ewJNvq54AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'Thank you for highlighting these important studies. As someone who has struggled with substance abuse personally, I have always found exercise is a path to reducing cravings and drug-seeking behavior. Certainly anecdotally in the recovery community, exercise is recognized as a coping mechanism. \n\nHopefully this type of research elevates exercise from it’s status as an adjunct or amenity in the treatment environment to a primary modality. In many populations, pairing someone seeking treatment with a personal trainer for 60 minutes would be far more efficacious than scheduling them an hour of CBT.', 'textOriginal': 'Thank you for highlighting these important studies. As someone who has struggled with substance abuse personally, I have always found exercise is a path to reducing cravings and drug-seeking behavior. Certainly anecdotally in the recovery community, exercise is recognized as a coping mechanism. \n\nHopefully this type of research elevates exercise from it’s status as an adjunct or amenity in the treatment environment to a primary modality. In many populations, pairing someone seeking treatment with a personal trainer for 60 minutes would be far more efficacious than scheduling them an hour of CBT.', 'authorDisplayName': 'Tim Berrian', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu_t4nII4f3UIh56lJ8dbbFhCddzyc6iL8YdtFux=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCcpbZJsTKH-JCMTzJ88JIPQ', 'authorChannelId': {'value': 'UCcpbZJsTKH-JCMTzJ88JIPQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 3, 'publishedAt': '2022-11-02T21:39:33Z', 'updatedAt': '2022-11-02T21:39:33Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}","Thank you for highlighting these important studies. As someone who has struggled with substance abuse personally, I have always found exercise is a path to reducing cravings and drug-seeking behavior. Certainly anecdotally in the recovery community, exercise is recognized as a coping mechanism. 

Hopefully this type of research elevates exercise from it’s status as an adjunct or amenity in the treatment environment to a primary modality. In many populations, pairing someone seeking treatment with a personal trainer for 60 minutes would be far more efficacious than scheduling them an hour of CBT.","Thank you for highlighting these important studies. As someone who has struggled with substance abuse personally, I have always found exercise is a path to reducing cravings and drug-seeking behavior. Certainly anecdotally in the recovery community, exercise is recognized as a coping mechanism. 

Hopefully this type of research elevates exercise from it’s status as an adjunct or amenity in the treatment environment to a primary modality. In many populations, pairing someone seeking treatment with a personal trainer for 60 minutes would be far more efficacious than scheduling them an hour of CBT.",0.0,,,"Thank you for highlighting these important studies. As someone who has struggled with substance abuse personally, I have always found exercise is a path to reducing cravings and drug-seeking behavior. Certainly anecdotally in the recovery community, exercise is recognized as a coping mechanism. \n\nHopefully this type of research elevates exercise from it’s status as an adjunct or amenity in the treatment environment to a primary modality. In many populations, pairing someone seeking treatment with a personal trainer for 60 minutes would be far more efficacious than scheduling them an hour of CBT.",UCcpbZJsTKH-JCMTzJ88JIPQ
g4QqJoox8tc,,,,,2022-11-02T21:16:42Z,UgwD3vU1RDSlzMjOjXF4AaABAg,"{'kind': 'youtube#commentThread', 'etag': '6tV_u-zv4LdLv-ebgBY51X00Ho0', 'id': 'UgwD3vU1RDSlzMjOjXF4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'uZfy5I6hz-Z8QVx4obT8naq5UBk', 'id': 'UgwD3vU1RDSlzMjOjXF4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'grande Rhonda! sempre in gamba💪', 'textOriginal': 'grande Rhonda! sempre in gamba💪', 'authorDisplayName': 'Kiuk K', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu_7XjBslAkP9ZwxxDjmby_TIFWS-tX7qWTVW-u9=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCwlDtL9uFqxoIKTONqqAXXg', 'authorChannelId': {'value': 'UCwlDtL9uFqxoIKTONqqAXXg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-11-02T21:16:42Z', 'updatedAt': '2022-11-02T21:16:42Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}",grande Rhonda! sempre in gamba💪,grande Rhonda! sempre in gamba💪,0.0,,,grande Rhonda! sempre in gamba💪,UCwlDtL9uFqxoIKTONqqAXXg
g4QqJoox8tc,,,,,2022-11-02T21:13:38Z,UgxmZyYQ8GCbX-fhSdd4AaABAg,"{'kind': 'youtube#commentThread', 'etag': '3lyp3VOkU12Qni0nwoBFs9CPD5w', 'id': 'UgxmZyYQ8GCbX-fhSdd4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'bs41z2G6FnyLtY-5iKMyux-sFdI', 'id': 'UgxmZyYQ8GCbX-fhSdd4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'I read some time ago that having sex  has exactly the same effect on the prevention of cravings for alcohol.... ;) any detailed study about this good news? :p', 'textOriginal': 'I read some time ago that having sex  has exactly the same effect on the prevention of cravings for alcohol.... ;) any detailed study about this good news? :p', 'authorDisplayName': 'Augusto Semplice', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu-UQFy1udEmn_wBBVWw0_jORuGh7ajb3NlKDBWu=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCM0PtHwD_uin80Z_fRtsUTA', 'authorChannelId': {'value': 'UCM0PtHwD_uin80Z_fRtsUTA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 2, 'publishedAt': '2022-11-02T21:13:38Z', 'updatedAt': '2022-11-02T21:13:38Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}",I read some time ago that having sex  has exactly the same effect on the prevention of cravings for alcohol.... ;) any detailed study about this good news? :p,I read some time ago that having sex  has exactly the same effect on the prevention of cravings for alcohol.... ;) any detailed study about this good news? :p,0.0,,,I read some time ago that having sex  has exactly the same effect on the prevention of cravings for alcohol.... ;) any detailed study about this good news? :p,UCM0PtHwD_uin80Z_fRtsUTA
g4QqJoox8tc,,,,,2022-11-02T21:07:52Z,UgzXlb5IQLAmgBjRMit4AaABAg,"{'kind': 'youtube#commentThread', 'etag': 'Uh-sYYnPLfLNoR9dnYHy5jPiH0g', 'id': 'UgzXlb5IQLAmgBjRMit4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': '7tqrIhosKPUOu2r7wQjp9z3uLZw', 'id': 'UgzXlb5IQLAmgBjRMit4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'I used to overdrink and this would lead to me not exercising and sticking to my weight loss goals.  Now I can take it or leave it and learning to stick to an exercise regimen.  Thank you!  So informative!', 'textOriginal': 'I used to overdrink and this would lead to me not exercising and sticking to my weight loss goals.  Now I can take it or leave it and learning to stick to an exercise regimen.  Thank you!  So informative!', 'authorDisplayName': 'Sherry Price', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu_u0lDcR67Ei3Vlqf6qCpnVQjkyLOli_D4Un_tkng=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCmhdXQTDVmixHXZr6m8X3zw', 'authorChannelId': {'value': 'UCmhdXQTDVmixHXZr6m8X3zw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 2, 'publishedAt': '2022-11-02T21:07:52Z', 'updatedAt': '2022-11-02T21:07:52Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}",I used to overdrink and this would lead to me not exercising and sticking to my weight loss goals.  Now I can take it or leave it and learning to stick to an exercise regimen.  Thank you!  So informative!,I used to overdrink and this would lead to me not exercising and sticking to my weight loss goals.  Now I can take it or leave it and learning to stick to an exercise regimen.  Thank you!  So informative!,0.0,,,I used to overdrink and this would lead to me not exercising and sticking to my weight loss goals.  Now I can take it or leave it and learning to stick to an exercise regimen.  Thank you!  So informative!,UCmhdXQTDVmixHXZr6m8X3zw
g4QqJoox8tc,,,,,2022-11-02T20:53:39Z,UgxZe9Na8_XX-sz0kcp4AaABAg,"{'kind': 'youtube#commentThread', 'etag': 'UOx06lv3Kg_UTrDCupdLFHAw8oY', 'id': 'UgxZe9Na8_XX-sz0kcp4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'WOTHYC7ah137AytXdKB1ZzvkXTc', 'id': 'UgxZe9Na8_XX-sz0kcp4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'I’m a 21yo college student. In my first year of college I would find myself partying almost every weekend, and I’d love drinking alcohol. 1 year after lifting weights I almost have an aversion and avoid drinking. I always thought it was because I became more health conscious, but this is an interesting explainer as well', 'textOriginal': 'I’m a 21yo college student. In my first year of college I would find myself partying almost every weekend, and I’d love drinking alcohol. 1 year after lifting weights I almost have an aversion and avoid drinking. I always thought it was because I became more health conscious, but this is an interesting explainer as well', 'authorDisplayName': 'Rishon Dsouza', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu_R2YKMkMS3cxhDqCbTk5tCIC_tQlBmNdgU0CUTKQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCgpGfvx3Y5NTnH9xFM6fBUQ', 'authorChannelId': {'value': 'UCgpGfvx3Y5NTnH9xFM6fBUQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 2, 'publishedAt': '2022-11-02T20:53:39Z', 'updatedAt': '2022-11-02T20:53:39Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}","I’m a 21yo college student. In my first year of college I would find myself partying almost every weekend, and I’d love drinking alcohol. 1 year after lifting weights I almost have an aversion and avoid drinking. I always thought it was because I became more health conscious, but this is an interesting explainer as well","I’m a 21yo college student. In my first year of college I would find myself partying almost every weekend, and I’d love drinking alcohol. 1 year after lifting weights I almost have an aversion and avoid drinking. I always thought it was because I became more health conscious, but this is an interesting explainer as well",0.0,,,"I’m a 21yo college student. In my first year of college I would find myself partying almost every weekend, and I’d love drinking alcohol. 1 year after lifting weights I almost have an aversion and avoid drinking. I always thought it was because I became more health conscious, but this is an interesting explainer as well",UCgpGfvx3Y5NTnH9xFM6fBUQ
g4QqJoox8tc,,,,,2022-11-02T19:00:37Z,Ugy8mU970czzsmfYPLd4AaABAg,"{'kind': 'youtube#commentThread', 'etag': 'thyJVqLSZFlRIWe3buHqjs5oZMw', 'id': 'Ugy8mU970czzsmfYPLd4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'AT75NLSL7xb8_PSvQ6npubd9gKQ', 'id': 'Ugy8mU970czzsmfYPLd4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'She is treasure💯', 'textOriginal': 'She is treasure💯', 'authorDisplayName': 'M1l91', 'authorProfileImageUrl': 'https://yt3.ggpht.com/kQPyqRZPhE-ncVKRaBXb0wxbrbB74JyA2BLIMo6BPK3xHX9O1-n8LJNof_rbjciJOTa5j3X1=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCrbJE7OTctiNpwv_-R3WUyw', 'authorChannelId': {'value': 'UCrbJE7OTctiNpwv_-R3WUyw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 2, 'publishedAt': '2022-11-02T19:00:37Z', 'updatedAt': '2022-11-02T19:00:37Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}",She is treasure💯,She is treasure💯,0.0,,,She is treasure💯,UCrbJE7OTctiNpwv_-R3WUyw
g4QqJoox8tc,,,,,2022-11-02T18:59:28Z,Ugxs7a9HZeh00rMictd4AaABAg,"{'kind': 'youtube#commentThread', 'etag': '2lQC1ScTQQ4BaLxYKsBoeqMsTb0', 'id': 'Ugxs7a9HZeh00rMictd4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'ySJE-imwpBgjBGvQ16R9i46OMjU', 'id': 'Ugxs7a9HZeh00rMictd4AaABAg', 'snippet': {'videoId': 'g4QqJoox8tc', 'textDisplay': 'I enjoy a nice light American beer after a workout, ha.', 'textOriginal': 'I enjoy a nice light American beer after a workout, ha.', 'authorDisplayName': 'Eric K', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AMLnZu_sKrlVdoCDnO0HVJ6CXFWhQMoquyt_z1xfCA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCQKnt6LXDy5YqMyJz3w2D2g', 'authorChannelId': {'value': 'UCQKnt6LXDy5YqMyJz3w2D2g'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-11-02T18:59:28Z', 'updatedAt': '2022-11-02T18:59:28Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}}","I enjoy a nice light American beer after a workout, ha.","I enjoy a nice light American beer after a workout, ha.",0.0,,,"I enjoy a nice light American beer after a workout, ha.",UCQKnt6LXDy5YqMyJz3w2D2g
